"Source","ProjectName","McCC","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NATTR","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","DD","DDD","nbugs","bug"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0.5,0.142857,1,1,1,1,0.142857,1,2,2,0,0,1,6,7,24,3,0,1,1,0,1,0,14,1,23,14,2,6,7,24,3,0,1,1,0,1,0,14,1,23,14,2,0,0,0,"clean"
"GitHub","antlr4-4.2",2,0,0,0,0,0,0,0,0,2,1,1,6,4,33,19,0,5,0.4,0.288136,17,15,2,3,0.246377,17,0,0,8,11,0,42,55,13,1,13,1,5,13,4,0,5,5,13,4,0,52,65,13,1,13,1,5,13,4,0,5,5,13,4,0,12,0.230769230769231,0,"clean"
"GitHub","antlr4-4.2",2,0,0,0,0,0,0,0,0,2,0,0,5,3,4,2,1,5,0,0,0,0,0,5,0,0,1,1,0,0,1,16,19,13,1,0,1,4,0,4,0,7,4,13,6,0,16,19,13,1,0,1,4,0,4,0,7,4,13,6,0,5,0.3125,0,"clean"
"GitHub","antlr4-4.2",11,0,0,0,0,0,0,0,0,1,2,2,20,7,24,16,5,15,0.454545,0.444444,64,60,5,6,0.432432,64,0,0,0,0,0,80,165,5,2,5,2,10,4,10,2,10,39,4,10,2,84,169,5,2,5,2,11,4,11,2,11,40,4,11,2,22,0.261904761904762,0,"clean"
"GitHub","antlr4-4.2",14,0,0,0,0,0,0,0,0,1,3,3,17,4,2,3,1,5,0.333333,0.0357143,2,1,1,2,0.0357143,2,0,0,1,1,0,54,60,2,2,2,2,4,0,2,0,4,36,0,2,0,54,60,2,2,2,2,4,0,2,0,4,36,0,2,0,29,0.537037037037037,0,"clean"
"GitHub","antlr4-4.2",8,0,0,0,0,0,0,0,0,1,2,2,14,6,11,5,5,12,0.375,0.539683,68,65,3,5,0.496454,70,0,0,0,0,0,58,120,8,1,8,1,7,8,7,0,7,28,8,7,0,71,133,10,1,10,1,9,10,9,0,9,31,10,9,0,22,0.309859154929577,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,0,0,0,0,0,2,0,0,1,1,0,0,1,10,11,2,3,0,1,2,0,1,0,6,2,0,3,0,10,11,2,3,0,1,2,0,1,0,6,2,0,3,0,2,0.2,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0.75,6,6,1,0,0.75,6,1,1,3,3,1,2,3,0,0,0,0,0,0,0,0,2,0,0,2,0,2,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,"clean"
"GitHub","antlr4-4.2",71,0,0,0,0,0,0,0,0,1,4,4,98,6,3,9,6,36,0.08,0.1375,55,32,2,23,0.128505,55,0,0,1,3,0,345,453,9,3,9,3,30,3,24,0,30,232,3,24,0,373,487,12,3,12,3,34,3,28,1,34,242,3,28,1,311,0.833780160857909,0,"clean"
"GitHub","antlr4-4.2",5,0,0,0,0,0,0,0,0,1,1,1,10,0,4,3,0,6,0.571429,0.166667,7,7,4,3,0.166667,7,0,0,0,0,0,35,44,1,0,1,0,6,0,6,0,6,22,0,6,0,35,44,1,0,1,0,6,0,6,0,6,22,0,6,0,17,0.485714285714286,0,"clean"
"GitHub","antlr4-4.2",33,0,0,0,0,0,0,0,0,7,3,3,55,6,2,2,7,30,0.047619,0.0552995,12,4,1,20,0.0530973,12,0,0,1,1,0,205,241,9,1,9,1,23,3,20,0,23,128,3,20,0,214,252,11,1,11,1,25,5,22,0,25,131,5,22,0,91,0.425233644859813,0,"clean"
"GitHub","antlr4-4.2",8,0,0,0,0,0,0,0,0,1,2,2,5,0,1,1,0,1,0.5,0.447761,30,28,1,1,0.348837,30,0,0,0,0,0,37,67,0,0,0,0,1,0,1,0,1,24,0,1,0,56,87,0,0,0,0,2,0,2,0,2,35,0,2,0,23,0.410714285714286,0,"clean"
"GitHub","antlr4-4.2",35,0,0,0,0,0,0,0,0,1,2,2,59,1,14,26,0,25,0.16,0.159624,34,34,4,21,0.159624,34,0,0,1,1,0,179,257,5,0,5,0,25,0,24,0,25,98,0,24,0,179,257,5,0,5,0,25,0,24,0,25,98,0,24,0,172,0.960893854748603,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,2,0,0,6,2,2,7,7,13,0.142857,0.173913,4,4,1,6,0.173913,4,1,1,0,0,1,19,26,5,0,0,0,6,0,6,0,31,5,0,30,0,19,26,5,0,0,0,6,0,6,0,31,5,0,30,0,3,0.157894736842105,0,"clean"
"GitHub","antlr4-4.2",17,0,0,0,0,0,0,0,0,1,2,1,33,0,27,30,0,17,0.722222,0.252252,28,24,13,5,0.252252,28,0,0,0,0,0,83,131,9,0,9,0,17,8,17,0,17,35,8,17,0,83,131,9,0,9,0,17,8,17,0,17,35,8,17,0,42,0.506024096385542,0,"clean"
"GitHub","antlr4-4.2",96,0.0519608,1,6,2,0.0337268,0.0440529,20,20,1,8,4,132,6,43,89,15,52,0.444444,0.214533,124,59,16,20,0.214533,124,1,1,0,0,1,454,593,4,4,4,4,37,2,35,1,37,324,2,35,1,454,593,4,4,4,4,37,2,35,1,37,324,2,35,1,323,0.711453744493392,1,"bug"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,1,2,2,4,0,1,1,0,2,0.333333,0.208333,5,4,1,2,0.208333,5,0,0,0,0,0,19,25,0,0,0,0,2,0,2,0,2,7,0,2,0,19,25,0,0,0,0,2,0,2,0,2,7,0,2,0,1,0.0526315789473684,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,1,1,1,9,2,1,2,1,7,0,0.02,1,0,0,7,0.0135135,1,0,0,0,0,0,49,57,1,0,1,0,6,0,6,0,6,29,0,6,0,73,82,5,0,5,0,8,0,8,0,8,42,0,8,0,20,0.273972602739726,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,1,2,2,5,1,4,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,19,20,0,1,0,1,2,0,2,0,2,10,0,2,0,19,20,0,1,0,1,2,0,2,0,2,10,0,2,0,9,0.473684210526316,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,1,1,1,9,0,22,24,0,7,1,0.494624,46,46,7,0,0.494624,46,0,0,0,0,0,47,101,1,0,1,0,7,0,6,0,7,29,0,6,0,47,101,1,0,1,0,7,0,6,0,7,29,0,6,0,42,0.893617021276596,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,2,1,1,4,1,4,1,0,2,1,0.552632,21,21,3,0,0.552632,21,2,2,0,0,1,17,37,1,0,1,0,2,1,2,0,2,6,1,2,0,17,37,1,0,1,0,2,1,2,0,2,6,1,2,0,4,0.235294117647059,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,2,1,1,16,0,7,6,0,13,0.285714,0.244444,22,16,4,10,0.244444,22,0,0,0,0,0,68,95,1,0,1,0,13,0,13,0,13,27,0,13,0,68,95,1,0,1,0,13,0,13,0,13,27,0,13,0,19,0.279411764705882,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,13,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,9,2,0,2,0,1,2,1,0,1,2,2,1,0,8,9,2,0,2,0,1,2,1,0,1,2,2,1,0,2,0.25,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,4,0.2,0.363636,8,8,1,4,0.363636,8,0,0,1,1,0,14,19,0,0,0,0,4,0,4,0,4,4,0,4,0,14,19,0,0,0,0,4,0,4,0,4,4,0,4,0,4,0.285714285714286,0,"clean"
"GitHub","antlr4-4.2",39,0,0,0,0,0,0,0,0,1,8,3,42,13,0,0,15,19,0.25,0.08,16,11,1,3,0.08,16,0,0,0,0,0,184,205,12,0,12,0,4,1,3,0,4,116,1,3,0,184,205,12,0,12,0,4,1,3,0,4,116,1,3,0,95,0.516304347826087,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,10,12,3,0,3,0,1,3,1,0,1,3,3,1,0,10,12,3,0,3,0,1,3,1,0,1,3,3,1,0,3,0.3,0,"clean"
"GitHub","antlr4-4.2",21,0,0,0,0,0,0,0,0,9,5,2,27,1,13,16,2,11,0.2,0.0481928,4,4,2,8,0.039604,4,0,0,0,0,0,79,96,0,0,0,0,9,0,9,0,9,61,0,9,0,97,114,0,0,0,0,11,0,11,0,11,68,0,11,0,56,0.577319587628866,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,2,2,2,9,7,0,0,3,10,0.8,0.701613,87,87,4,1,0.701613,87,1,1,0,0,1,37,133,0,0,0,0,7,0,4,0,7,17,0,4,0,37,133,0,0,0,0,7,0,4,0,7,17,0,4,0,16,0.432432432432432,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,1,0,0,2,4,1,1,2,4,0.333333,0.4,6,6,1,2,0.4,6,5,6,0,0,2,9,10,2,7,0,0,2,0,2,0,13,2,2,13,0,9,10,2,7,0,0,2,0,2,0,13,2,2,13,0,1,0.111111111111111,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,3,0.25,0.727273,16,16,1,3,0.727273,16,0,0,0,0,0,6,7,1,0,1,0,3,0,3,0,3,3,0,3,0,6,7,1,0,1,0,3,0,3,0,3,3,0,3,0,4,0.666666666666667,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,1,2,1,6,7,1,1,9,12,0,0.166667,6,6,0,2,0.166667,6,0,0,0,0,0,30,39,1,0,1,0,3,1,1,0,3,20,1,1,0,30,39,1,0,1,0,3,1,1,0,3,20,1,1,0,21,0.7,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,2,1,1,14,6,2,2,5,17,0,0,0,0,0,13,0,0,4,4,1,1,1,40,53,2,7,2,7,12,2,12,0,12,17,2,12,0,40,53,2,7,2,7,12,2,12,0,12,17,2,12,0,7,0.175,0,"clean"
"GitHub","antlr4-4.2",25,0,0,0,0,0,0,0,0,4,5,3,41,14,8,11,14,31,0.352941,0.13125,21,17,6,11,0.13125,21,0,0,0,0,0,139,177,0,6,0,6,17,0,16,0,17,88,0,16,0,139,177,0,6,0,6,17,0,16,0,17,88,0,16,0,109,0.784172661870504,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,0,1,1,6,0,2,3,0,3,0.25,0.688525,42,41,1,3,0.688525,42,0,0,1,1,0,19,22,3,3,3,3,3,1,3,0,3,8,1,3,0,19,22,3,3,3,3,3,1,3,0,3,8,1,3,0,17,0.894736842105263,0,"clean"
"GitHub","antlr4-4.2",7,0,0,0,0,0,0,0,0,1,2,2,25,2,2,6,5,24,0.157895,0.0866667,13,11,3,16,0.0866667,13,0,0,0,0,0,137,175,11,5,11,5,19,2,18,1,19,53,2,18,1,137,175,11,5,11,5,19,2,18,1,19,53,2,18,1,66,0.481751824817518,0,"clean"
"GitHub","antlr4-4.2",2,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,2,0.333333,0.173913,4,4,1,2,0.173913,4,1,1,0,0,1,19,22,4,4,1,1,2,0,2,0,5,13,1,5,0,19,22,4,4,1,1,2,0,2,0,5,13,1,5,0,17,0.894736842105263,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,2,0,0,8,3,2,2,5,13,0.111111,0.0285714,1,1,1,8,0.011236,1,0,0,0,0,0,34,44,1,5,1,5,8,0,8,0,8,8,0,8,0,88,110,5,5,5,5,18,0,18,0,18,22,0,18,0,13,0.147727272727273,0,"clean"
"GitHub","antlr4-4.2",6,0,0,0,0,0,0,0,0,1,2,2,16,10,2,3,12,23,0,0.0851064,8,0,0,6,0.0733945,8,0,0,0,0,0,86,109,9,6,9,6,11,0,5,1,11,42,0,5,1,101,125,9,8,9,8,13,0,7,1,13,48,0,7,1,51,0.504950495049505,0,"clean"
"GitHub","antlr4-4.2",30,0,0,0,0,0,0,0,0,2,3,3,71,13,8,8,10,53,0.0333333,0.0909091,39,4,1,29,0.0775047,41,0,0,0,0,0,390,524,19,15,19,15,43,1,29,13,43,221,1,29,13,488,640,23,21,23,21,61,1,46,13,61,254,1,46,13,218,0.44672131147541,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0.846154,11,11,1,0,0.846154,11,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"clean"
"GitHub","antlr4-4.2",8,0,0,0,0,0,0,0,0,1,1,1,16,5,3,7,0,9,1,0.625,105,104,10,0,0.625,105,0,0,0,0,0,63,181,4,5,4,5,9,0,9,0,9,24,0,9,0,63,181,4,5,4,5,9,0,9,0,9,24,0,9,0,17,0.26984126984127,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,1,2,2,10,5,4,7,4,12,1,0.601562,77,77,9,0,0.601562,77,0,0,0,0,0,51,135,4,4,4,4,8,0,8,0,8,17,0,8,0,51,135,4,4,4,4,8,0,8,0,8,17,0,8,0,16,0.313725490196078,0,"clean"
"GitHub","antlr4-4.2",60,0,0,0,0,0,0,0,0,1,5,4,72,31,3,17,40,53,0.916667,0.34186,147,119,11,1,0.339408,149,0,0,0,0,0,283,414,5,3,5,3,13,0,11,1,13,178,0,11,1,290,421,5,3,5,3,14,0,12,1,14,179,0,12,1,267,0.920689655172414,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,1,1,1,18,5,1,2,0,15,1,0.59887,106,106,16,0,0.59887,106,1,1,0,0,1,71,189,9,12,3,12,15,0,15,0,15,21,6,15,0,71,189,9,12,3,12,15,0,15,0,15,21,6,15,0,15,0.211267605633803,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,1,1,1,8,3,1,2,0,5,1,0.666667,58,58,6,0,0.666667,58,1,1,0,0,1,29,80,2,2,2,2,5,0,5,0,5,10,0,5,0,29,80,2,2,2,2,5,0,5,0,5,10,0,5,0,10,0.344827586206897,0,"clean"
"GitHub","antlr4-4.2",2,0,0,0,0,0,0,0,0,1,1,1,4,2,1,2,0,3,1,0.571429,24,24,4,0,0.571429,24,1,1,0,0,1,18,42,1,1,1,1,3,0,3,0,3,5,0,3,0,18,42,1,1,1,1,3,0,3,0,3,5,0,3,0,4,0.222222222222222,0,"clean"
"GitHub","antlr4-4.2",2,0,0,0,0,0,0,0,0,1,1,1,7,3,1,2,1,7,1,0.597561,49,49,7,0,0.597561,49,3,3,0,0,1,33,84,18,13,2,3,6,0,6,0,29,10,6,29,8,33,84,18,13,2,3,6,0,6,0,29,10,6,29,8,12,0.363636363636364,0,"clean"
"GitHub","antlr4-4.2",23,0,0,0,0,0,0,0,0,1,3,3,27,18,4,3,18,23,0.6,0.326316,62,54,3,2,0.324607,62,0,0,0,0,0,128,159,5,1,5,1,5,2,4,0,5,67,2,4,0,129,160,5,1,5,1,6,2,5,0,6,68,2,5,0,73,0.565891472868217,0,"clean"
"GitHub","antlr4-4.2",2,0,0,0,0,0,0,0,0,1,0,0,4,1,7,7,0,3,0.5,0.35,7,7,2,2,0.35,7,0,0,6,6,0,13,23,2,0,2,0,3,0,3,0,3,3,0,3,0,13,23,2,0,2,0,3,0,3,0,3,3,0,3,0,5,0.384615384615385,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,8,8,0,0,0,0,1,0,1,0,5,0,0,5,0,8,8,0,0,0,0,1,0,1,0,5,0,0,5,0,0,0,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,2,4,0.333333,0.214286,3,3,1,2,0.214286,3,1,1,0,0,1,11,12,3,0,1,0,2,0,2,0,4,3,0,4,0,11,12,3,0,1,0,2,0,2,0,4,3,0,4,0,4,0.363636363636364,0,"clean"
"GitHub","antlr4-4.2",7,0,0,0,0,0,0,0,0,1,3,3,8,6,1,1,3,5,0,0.0434783,1,0,0,3,0.0434783,1,1,1,0,0,1,22,24,3,0,1,0,2,0,2,0,4,9,0,4,0,22,24,3,0,1,0,2,0,2,0,4,9,0,4,0,9,0.409090909090909,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,2,4,0,0,0,0,0,3,0,0,1,1,0,0,1,11,12,3,0,1,0,2,0,2,0,4,3,0,4,0,11,12,3,0,1,0,2,0,2,0,4,3,0,4,0,4,0.363636363636364,0,"clean"
"GitHub","antlr4-4.2",7,0,0,0,0,0,0,0,0,1,3,3,8,6,1,1,4,6,0,0.0434783,1,0,0,3,0.0434783,1,1,1,0,0,1,22,24,3,0,1,0,2,0,2,0,4,9,0,4,0,22,24,3,0,1,0,2,0,2,0,4,9,0,4,0,9,0.409090909090909,0,"clean"
"GitHub","antlr4-4.2",2,0,0,0,0,0,0,0,0,1,1,1,3,4,1,1,2,4,0,0.0909091,1,0,0,3,0.0909091,1,1,1,0,0,1,10,11,2,0,0,0,2,0,2,0,4,4,0,4,0,10,11,2,0,0,0,2,0,2,0,4,4,0,4,0,1,0.1,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,1,1,1,4,5,1,1,2,4,0,0.0666667,1,0,0,3,0.0666667,1,1,1,0,0,1,14,15,2,0,0,0,2,0,2,0,4,7,0,4,0,14,15,2,0,0,0,2,0,2,0,4,7,0,4,0,3,0.214285714285714,0,"clean"
"GitHub","antlr4-4.2",50,0,0,0,0,0,0,0,0,1,4,4,64,2,0,0,0,15,0.333333,0.135135,30,26,1,2,0.135135,30,0,0,0,0,0,192,234,4,4,4,4,15,2,2,0,15,112,2,2,0,192,234,4,4,4,4,15,2,2,0,15,112,2,2,0,129,0.671875,0,"clean"
"GitHub","antlr4-4.2",109,0,0,0,0,0,0,0,0,2,6,6,142,32,43,35,47,84,0.235294,0.168693,111,60,8,26,0.163793,114,0,0,1,1,0,547,731,32,5,32,5,37,27,33,0,37,329,27,33,0,582,771,39,5,39,5,41,30,37,0,41,342,30,37,0,274,0.470790378006873,3,"bug"
"GitHub","antlr4-4.2",12,0,0,0,0,0,0,0,0,1,2,2,16,14,2,3,18,23,0.25,0.102941,7,1,1,3,0.102941,7,0,0,0,0,0,61,73,1,0,1,0,5,1,3,0,5,40,1,3,0,61,73,1,0,1,0,5,1,3,0,5,40,1,3,0,15,0.245901639344262,0,"clean"
"GitHub","antlr4-4.2",14,0,0,0,0,0,0,0,0,1,4,4,17,11,1,1,5,9,0.25,0.313131,31,20,1,3,0.313131,31,0,0,0,0,0,68,107,4,0,4,0,4,2,3,0,4,45,2,3,0,68,107,4,0,4,0,4,2,3,0,4,45,2,3,0,45,0.661764705882353,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,0,2,0,0.08,2,0,0,3,0.08,2,0,0,0,0,0,23,25,7,0,7,0,2,7,2,0,2,6,7,2,0,23,25,7,0,7,0,2,7,2,0,2,6,7,2,0,7,0.304347826086957,0,"clean"
"GitHub","antlr4-4.2",47,0,0,0,0,0,0,0,0,2,4,3,64,14,2,3,15,33,0.315789,0.108392,31,15,6,13,0.108014,31,0,0,0,0,0,255,318,14,1,14,1,18,14,18,2,18,170,14,18,2,256,319,16,1,16,1,18,16,18,2,18,170,16,18,2,159,0.62109375,0,"clean"
"GitHub","antlr4-4.2",17,0,0,0,0,0,0,0,0,1,4,4,21,27,3,1,25,30,0.5,0.283333,51,22,3,3,0.283333,51,0,0,0,0,0,129,189,5,0,5,0,5,5,5,1,5,98,5,5,1,129,189,5,0,5,0,5,5,5,1,5,98,5,5,1,67,0.51937984496124,0,"clean"
"GitHub","antlr4-4.2",22,0,0,0,0,0,0,0,0,1,4,4,25,15,2,2,18,22,0.5,0.132075,14,4,1,1,0.132075,14,0,0,0,0,0,92,116,0,0,0,0,4,0,1,0,4,65,0,1,0,92,116,0,0,0,0,4,0,1,0,4,65,0,1,0,50,0.543478260869565,0,"clean"
"GitHub","antlr4-4.2",24,0,0,0,0,0,0,0,0,1,9,4,26,20,2,2,10,13,0.333333,0.0384615,3,1,1,2,0.0384615,3,0,0,0,0,0,75,82,4,1,4,1,3,0,2,0,3,64,0,2,0,75,82,4,1,4,1,3,0,2,0,3,64,0,2,0,59,0.786666666666667,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,1,1,1,5,3,2,1,2,5,0.25,0.2,4,4,1,3,0.2,4,0,0,1,1,0,16,19,0,0,0,0,3,0,3,0,3,11,0,3,0,16,19,0,0,0,0,3,0,3,0,3,11,0,3,0,10,0.625,0,"clean"
"GitHub","antlr4-4.2",58,0.0683091,1,6,2,0.0595534,0.0609756,24,20,2,8,3,74,39,3,4,37,54,0.142857,0.0939227,34,19,2,12,0.0939227,34,2,2,0,0,1,328,403,10,4,4,3,17,1,13,0,59,209,5,49,2,328,403,10,4,4,3,17,1,13,0,59,209,5,49,2,193,0.588414634146341,0,"clean"
"GitHub","antlr4-4.2",65,0.0578313,1,6,2,0.04,0.047619,28,24,9,3,3,106,57,6,19,41,83,0.486486,0.222222,144,111,18,19,0.222222,144,1,1,1,1,1,504,700,6,1,6,1,42,4,36,2,42,294,4,36,2,504,700,6,1,6,1,42,4,36,2,42,294,4,36,2,275,0.545634920634921,0,"clean"
"GitHub","antlr4-4.2",12,0,0,0,0,0,0,0,0,1,5,5,13,10,1,1,5,7,0.333333,0.210526,8,4,1,2,0.210526,8,1,1,0,0,1,30,36,1,0,1,0,2,0,2,0,5,14,0,5,0,30,36,1,0,1,0,2,0,2,0,5,14,0,5,0,9,0.3,0,"clean"
"GitHub","antlr4-4.2",30,0.108463,1,4,2,0.109244,0.126829,26,26,2,2,2,44,46,3,4,26,41,0.0769231,0.0442478,10,2,1,12,0.0442478,10,1,1,0,0,1,216,238,9,5,9,5,15,3,12,2,15,114,3,12,2,216,238,9,5,9,5,15,3,12,2,15,114,3,12,2,89,0.412037037037037,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,16,0,0,24,16,1,0,0,24,0.12,0.0566038,3,3,3,22,0.0566038,3,1,1,1,3,1,50,79,0,17,0,7,24,0,24,0,35,24,0,35,1,50,79,0,17,0,7,24,0,24,0,35,24,0,35,1,3,0.06,0,"clean"
"GitHub","antlr4-4.2",10,0,0,0,0,0,0,0,0,1,3,3,12,8,1,1,22,25,0,0,0,0,0,3,0,0,0,0,0,0,0,52,59,1,0,1,0,3,0,2,0,3,31,0,2,0,52,59,1,0,1,0,3,0,2,0,3,31,0,2,0,10,0.192307692307692,0,"clean"
"GitHub","antlr4-4.2",17,0.0788177,1,6,2,0.0803213,0.108108,20,20,1,2,2,45,12,31,40,18,47,0.269231,0.159091,35,28,7,19,0.159091,35,0,0,0,0,0,185,249,9,10,9,10,29,8,25,0,29,92,8,25,0,185,249,9,10,9,10,29,8,25,0,29,92,8,25,0,71,0.383783783783784,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,17,0,0,20,11,1,17,0,20,0.142857,0.107143,3,3,3,18,0.107143,3,0,0,0,0,0,25,49,1,2,1,2,20,1,20,0,20,20,1,20,0,25,49,1,2,1,2,20,1,20,0,20,20,1,20,0,19,0.76,0,"clean"
"GitHub","antlr4-4.2",4,0,0,0,0,0,0,0,0,2,2,2,18,14,4,14,6,21,0.2,0.129032,8,8,3,12,0.129032,8,2,2,2,2,1,54,76,3,18,3,11,15,3,14,1,39,21,3,38,1,54,76,3,18,3,11,15,3,14,1,39,21,3,38,1,9,0.166666666666667,0,"clean"
"GitHub","antlr4-4.2",28,0,0,0,0,0,0,0,0,3,3,3,34,4,0,0,2,10,0.333333,0.276119,37,17,2,4,0.263889,38,1,1,0,0,1,97,152,6,22,2,3,8,0,5,0,33,45,0,25,0,106,165,6,22,2,3,9,0,6,0,34,48,0,26,0,47,0.443396226415094,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0.5,0.25,1,1,1,1,0.25,1,3,3,0,0,1,3,3,3,18,0,0,1,0,1,0,40,1,3,39,1,3,3,3,18,0,0,1,0,1,0,40,1,3,39,1,1,0.333333333333333,0,"clean"
"GitHub","antlr4-4.2",42,0,0,0,0,0,0,0,0,1,3,3,86,40,4,16,61,106,0.0869565,0.0880682,31,17,4,42,0.0880682,31,0,0,0,0,0,321,413,10,10,10,10,45,10,45,4,45,215,10,45,4,321,413,10,10,10,10,45,10,45,4,45,215,10,45,4,244,0.7601246105919,0,"clean"
"GitHub","antlr4-4.2",18,0,0,0,0,0,0,0,0,1,6,5,19,5,1,1,1,3,0.333333,0.256881,28,17,1,2,0.256881,28,0,0,0,0,0,81,100,2,0,2,0,2,0,2,0,2,57,0,2,0,81,100,2,0,2,0,2,0,2,0,2,57,0,2,0,43,0.530864197530864,0,"clean"
"GitHub","antlr4-4.2",40,0.157085,1,8,2,0.149306,0.138776,43,34,7,3,2,64,52,2,2,45,70,0.0769231,0.0613027,16,2,2,24,0.0613027,16,3,3,0,0,1,245,288,3,28,0,10,25,0,25,0,64,151,3,63,1,245,288,3,28,0,10,25,0,25,0,64,151,3,63,1,163,0.66530612244898,0,"clean"
"GitHub","antlr4-4.2",25,0,0,0,0,0,0,0,0,3,2,2,52,7,22,36,7,35,0.391304,0.249012,63,58,9,14,0.231618,63,0,0,1,1,0,190,291,4,20,4,20,28,0,22,0,28,98,0,22,0,209,314,4,20,4,20,33,0,26,0,33,103,0,26,0,76,0.363636363636364,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,4,5,0,0,1,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,2,0.4,0,"clean"
"GitHub","antlr4-4.2",3,0,0,0,0,0,0,0,0,0,1,1,5,9,11,12,7,10,0.25,0.0882353,3,1,1,3,0.0882353,3,3,3,2,2,1,31,36,7,2,1,0,3,1,3,0,11,16,7,11,0,31,36,7,2,1,0,3,1,3,0,11,16,7,11,0,18,0.580645161290323,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0.5,0.1,1,1,1,1,0.1,1,2,2,0,0,1,9,10,7,2,2,0,1,2,1,0,8,3,7,8,0,9,10,7,2,2,0,1,2,1,0,8,3,7,8,0,3,0.333333333333333,0,"clean"
"GitHub","antlr4-4.2",1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,1,2,0.5,0.25,3,1,1,1,0.25,3,4,4,1,1,1,9,13,10,4,0,0,1,0,1,0,14,2,10,14,0,9,13,10,4,0,0,1,0,1,0,14,2,10,14,0,3,0.333333333333333,0,"clean"
